ChEBI ID,ChEBI Name,SMILES,PubChem SID,deltag
197202,Chalconaringenin 2'-O-glucoside 4'-O-gentobioside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)CO)C(=C(O)C2)C(=O)/C=C/C4=CC=C(O)C=C4)CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"SID: 85395942
CID: 42607607",-10.6
186145,Echinoisosophoranone,O1CC(C2=CC(C(C)(C)C=C)=C(O)C=C2OC)C(=O)C=3C1=CC(OC)=CC3O,"SID: 85385005
CID: 14482998",-9.0
184655,"5,7,3'-Trihydroxy-4'-methoxyflavanone 7-(2,6-dirhamnosylglucoside)",O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC(O)=C(OC)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C)[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,"SID: 87350716
CID: 42607983",
184521,Isorhamnetin 3-alpha-L-arabinopyranoside-7-rhamnoside,O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(O[C@@H]4OC[C@H](O)C(O)C4O)C(=O)C3=C(O)C2)C5=CC(OC)=C(O)C=C5)C,"SID: 85383443
CID: 44259384",-10.3
198907,"8-C-methyl-6-hydroxykaempferol 3,6,7-trimethyl ether",O=C1C(OC)=C(OC2=C1C(O)=C(OC)C(=C2C)OC)C3=CC=C(O)C=C3,,-7.9
169376,"5,5'-Dihydroxy-3,6,7,2',4'-pentamethoxyflavone 5'-glucoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC=2C=C(C(OC)=CC2OC)C=3OC=4C(C(=O)C3OC)=C(O)C(OC)=C(OC)C4)CO,"CID: 44259888
SID: 85368554",-8.2
166923,"(3S)-7-Hydroxy-2',3',4',5',8-pentamethoxyisoflavan",O1C[C@@](CC2=C1C(OC)=C(O)C=C2)(C=3C(OC)=C(OC)C(OC)=C(OC)C3)[H],"SID: 85366159
CID: 471694",-7.4
168768,Vitexin 7-O-glucoside 2''-p-coumarate,O1[C@](C(OC(=O)/C=C/C2=CC=C(O)C=C2)[C@@H](O)[C@H](O)C1CO)(C3=C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)C=C(O)C5=C3OC(=CC5=O)C6=CC=C(O)C=C6)[H],"SID: 85367953
CID: 44257759",-10.8
179276,Aciculatin,O1[C@@](C[C@H](O)[C@H](O)[C@H]1C)(C=2C=3OC(=CC(=O)C3C(O)=CC2OC)C4=CC=C(O)C=C4)[H],"SID: 85378302
CID: 131704",-9.6
191744,Quercetagitrin,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2O)C4=CC(O)=C(O)C=C4)CO,"SID: 85390532
CID: 5320826",-9.7
191556,Myricetin 7-rhamnoside,O1C(C(O)C(O)C(O)C1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC(O)=C(O)C(O)=C4)C,"SID: 85390346
CID: 76594575",-10.3
191752,6''-O-Malonylnaringin,O(C1C(O)C(O)C(OC1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)CC(O)=O)C5OC(C(O)C(O)C5O)C,"SID: 85390540
CID: 74819370",-10.0
186024,Vitexin 6''-(3-hydroxy-3-methylglutarate),O1[C@](C(O)C(O)[C@H](O)[C@@H]1COC(=O)CC(O)(CC(O)=O)C)(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(O)C=C4)[H],"SID: 85384885
CID: 44257690",-9.2
196629,Digicitrin,O1C=2C(C(=O)C(OC)=C1C=3C=C(OC)C(OC)=C(O)C3)=C(O)C(OC)=C(OC)C2OC,"SID: 85395372
CID: 10071564",-7.3
196314,6-Methoxyeriodictyol,O1C(CC(=O)C2=C1C=C(O)C(OC)=C2O)C3=CC(O)=C(O)C=C3,"SID: 85395059
CID: 14034285",-8.9
188285,"Patuletin 3-rhamnoside-7-(3''',4'''-diacetylrhamnoside)",O1C([C@H](OC(=O)C)[C@H](OC(=O)C)C(O)[C@@H]1OC=2C=C3OC(=C(O[C@@H]4OC([C@H](O)C(O)[C@@H]4O)C)C(=O)C3=C(O)C2OC)C5=CC(O)=C(O)C=C5)C,"SID: 85387118
CID: 44259842",-9.7
185138,Scutellarein 7-xylosyl-(1->4)rhamnoside,O([C@@H]1C(O)C(O)[C@@H](O[C@H]1C)OC2=C(O)C(O)=C3C(OC(=CC3=O)C4=CC=C(O)C=C4)=C2)[C@@H]5OC[C@@H](O)[C@H](O)C5O,"SID: 85384024
CID: 44258425",-10.6
197038,Quercetin 3-(6'''-sinapylglucosyl)(1->2)-galactoside,O(C1C(O)[C@@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC([C@@H](O)C(O)[C@H]5O)COC(=O)/C=C/C6=CC(OC)=C(O)C(OC)=C6,"SID: 85395779
CID: 44259127",-10.1
173149,Isovitexin 7-O-beta-[6'''-O-(E)-p-feruloyl]glucoside,O1[C@](C(O)[C@@H](O)[C@H](O)C1CO)(C2=C(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)COC(=O)/C=C/C4=CC(OC)=C(O)C=C4)C=C5OC(=CC(=O)C5=C2O)C6=CC=C(O)C=C6)[H],"SID: 85372256
CID: 44257784",-10.3
169350,Isovitexin 7-O-(6'''-caffeoyl)-beta-D-glucopyranoside,O1[C@](C(O)[C@@H](O)[C@H](O)C1CO)(C2=C(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)COC(=O)/C=C/C4=CC(O)=C(O)C=C4)C=C5OC(=CC(=O)C5=C2O)C6=CC=C(O)C=C6)[H],"CID: 44257782
SID: 85368528",-10.8
192860,"6,8-Dihydroxykaempferol 3-rutinoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C(O)=C(O)C3O)C4=CC=C(O)C=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 85391636
CID: 44260049",-10.6
191758,Buddlenoid A,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"SID: 85390546
CID: 5315462",-10.1
192456,Quercetin 3-sophoroside,O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC([C@@H](O)C(O)[C@H]5O)CO,"SID: 85391238
CID: 44259144",-9.9
187995,"Apigenin 7,4'-diglucuronide",O1[C@H]([C@@H](O)C(O)C(O)[C@@H]1OC=2C=C3OC(C4=CC=C(O[C@@H]5OC([C@@H](O)C(O)C5O)C(O)=O)C=C4)=CC(=O)C3=C(O)C2)C(O)=O,"SID: 85386833
CID: 44257817",-10.9
176248,Quercetin 3-lathyroside,O(C1C(O)[C@@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC[C@@H](O)C(O)[C@H]5O,"CID: 44259094
SID: 85375312",-9.9
193486,"6-({5-[3-(2H-1,3-benzodioxol-5-yl)-3-oxopropanoyl]-1-benzofuran-4-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C3=C(OC=C3)C=CC2C(=O)CC(=O)C4=CC=5OCOC5C=C4)C(O)C(O)C(O)C1C(O)=O,"CID: 131835636
SID: 85392259",-9.0
190881,"6-({2-[2,5-dihydroxy-4-(methoxymethyl)phenyl]-3,5-dihydroxy-3,4-dihydro-2H-1-benzopyran-7-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C=C3OC(C(O)CC3=C(O)C2)C4=C(O)C=C(C(O)=C4)COC)C(O)C(O)C(O)C1C(O)=O,"SID: 85389676
CID: 131834204",-9.6
175634,"3',4',5',7,8-Pentamethoxyflavan",O1C(CCC2=C1C(OC)=C(OC)C=C2)C3=CC(OC)=C(OC)C(OC)=C3,"CID: 24750459
SID: 85374707",-7.2
174981,"4',5,7-Trimethoxyflavone",O1C2=C(C(OC)=CC(OC)=C2)C(=O)C=C1C3=CC=C(OC)C=C3,"CID: 79730
SID: 85374061",-7.5
140106,"quercetin 5,7,3',4'-tetramethyl ether 3-rutinoside",C=1(C=C(C2=C(C1)OC(=C(C2=O)O[C@H]3C(C([C@@H]([C@H](O3)CO[C@H]4[C@H](C([C@H](C(O4)C)O)O)O)O)O)O)C5=CC=C(C(=C5)OC)OC)OC)OC,"SID: 85339787
CID: 137333817",-10.0
113549,7-methoxy-2-(2-methoxyphenyl)-1-benzopyran-4-one,COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3OC,"SID: 85318833
CID: 688671",-8.2
197253,Luteolin 4'-methyl ether 7-(6''-malonylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(OC)C=C4)COC(=O)CC(O)=O,"SID: 85395992
CID: 44258227",-9.2
193401,7-hydroxy-5-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one,O1C2=C(C(OC)=CC(O)=C2)C(=O)C=C1C3=CC=C(OC)C=C3,"CID: 6728945
SID: 85392174",-7.9
191687,Azaleatin 3-arabinoside,O1C(OC2=C(OC3=C(C2=O)C(OC)=CC(O)=C3)C4=CC(O)=C(O)C=C4)C(O)C(O)C(O)C1,"SID: 85390475
CID: 131752176",-9.2
184481,Laricitrin 7-glucoside,O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C=4C=C(OC)C(O)=C(O)C4)CO,"SID: 85383407
CID: 44259483",-9.4
188254,"Quercetin 3-(3'',4''-diacetylrhamnosyl)-(1->6)-glucoside",O1[C@@H](OCC2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC(O)=C(O)C=C5)C(O)[C@@H](O)[C@@H]2O)[C@@H](O)C(OC(=O)C)[C@@H](OC(=O)C)C1C,"SID: 85387088
CID: 44259307",-10.0
177939,Afzelechin 3-O-alpha-L-rhamnopyranoside,O([C@@H]1OC([C@H](O)C(O)[C@@H]1O)C)[C@@H]2[C@H](OC=3C(C2)=C(O)C=C(O)C3)C4=CC=C(O)C=C4,"SID: 85376982
CID: 44257060",-9.8
182724,7-Hydroxy-6-methoxydihydroflavonol,O1[C@@H]([C@@H](O)C(=O)C=2C1=CC(O)=C(OC)C2)C3=CC=CC=C3,"SID: 85381702
CID: 44446832",-8.4
184881,5-O-Methylleridol,O1C(CC(=O)C=2C1=C(C(OC)=C(C2OC)CO)C)C3=CC=CC=C3,"SID: 85383779
CID: 42607881",-8.2
184667,Pneumatopterin A,O1[C@@H](OC2=C3[C@H](O)C[C@H](OC3=C(C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)=C2CO)C)C5=CC=CC=C5)C(O)[C@@H](O)[C@H](O)C1CO,"SID: 85383573
CID: 44257132",-10.1
191665,"Catechin 3',4'-diglucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC3OC(C(O)C(O)C3O)CO)C=CC(C4OC=5C(CC4O)=C(O)C=C(O)C5)=C2)CO,"SID: 85390453
CID: 73813320",-9.8
185210,"6-[(2-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4-(methoxymethyl)phenyl}-3,5-dihydroxy-3,4-dihydro-2H-1-benzopyran-7-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C=C(C3OC=4C(CC3O)=C(O)C=C(OC5OC(C(O)C(O)C5O)C(O)=O)C4)C=CC2COC)C(O)C(O)C(O)C1C(O)=O,"SID: 85384096
CID: 131834199",-9.9
168085,"3,4,5-trihydroxy-6-({5-hydroxy-4-oxo-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2-(2,4,5-trihydroxyphenyl)-4H-chromen-7-yl}oxy)oxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1CO)C2=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=C4OC(=CC(=O)C4=C2O)C=5C(O)=CC(O)=C(O)C5,"SID: 85367277
CID: 131832575",-10.9
139411,Kaempferol-3-glucoside-3''-rhamnoside,O([C@@H]1[C@@H](O)[C@H](OC=2C(C3=C(C=C(C=C3OC2C4=CC=C(C=C4)O)O)O)=O)O[C@@H]([C@H]1O)CO)[C@@H]5O[C@H]([C@H](O)[C@@H](O)[C@H]5O)C,"SID: 85339098
CID: 23815431",-9.9
175929,"4'-Hydroxy-3',5,6,7,8-pentamethoxyflavone",O1C2=C(C(OC)=C(OC)C(OC)=C2OC)C(=O)C=C1C3=CC(OC)=C(O)C=C3,"CID: 21593928
SID: 85374998",-7.4
188067,"3,4-Dihydroxychalcone 4-beta-L-arabinopyranosyl-(1->4)-galactoside",O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC2=C(O)C=C(C=C2)/C=C/C(=O)C3=CC=CC=C3)[C@H]4OC[C@H](O)[C@H](O)[C@H]4O,"SID: 85386904
CID: 42607585",-9.7
168186,Epicatechin 3-O-beta-D-allopyranoside,O1[C@@H](O[C@H]2[C@H](OC=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C(O)C(O)[C@H](O)[C@H]1CO,"SID: 85367377
CID: 44257073",-9.8
175779,Isosinensetin,O1C2=C(C(OC)=CC(OC)=C2OC)C(=O)C=C1C3=CC(OC)=C(OC)C=C3,"CID: 632135
SID: 85374851",-7.6
168152,Vogelin,O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC2=CC=C(C=C2)C=3OC4=C(C(=O)C3O)C(OC)=C(O)C(O)=C4)C,"SID: 85367343
CID: 44259744",-9.9
185777,Viscutin 3,O1[C@@H](OC=2C=3CC[C@H](OC3C=C(O)C2)C4=CC(O)=C(O)C=C4)C(O)[C@@H](O)[C@H](O)C1,"SID: 85384639
CID: 44257190",-9.9
184730,"6,7,4'-Trihydroxy-3-methoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC=C(O)C=C3)=CC(O)=C(O)C2,"SID: 85383631
CID: 44258694",-8.1
114181,7-methoxy-5-methyl-2-phenyl-1-benzopyran-4-one,CC1=CC(=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3)OC,"SID: 85319444
CID: 4119",-8.3
178155,Isoorientin 7-glucoside,O1C(C(O)C(O)C(O)C1CO)C2=C(OC3OC(C(O)C(O)C3O)CO)C=C4OC(=CC(=O)C4=C2O)C5=CC(O)=C(O)C=C5,"SID: 85377196
CID: 15592799",-10.5
193372,"5,7-dihydroxy-2-(3-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",O1C(CC(=O)C=2C1=CC(O)=CC2O)C3=CC(OC)=CC=C3,"CID: 101675301
SID: 85392146",-8.7
193490,Quercetagetin 3-methyl ether 7-O-sulfate,S(OC=1C=C2OC(=C(OC)C(=O)C2=C(O)C1O)C3=CC(O)=C(O)C=C3)(O)(=O)=O,"CID: 44259875
SID: 472312161",-8.7
169307,Gossypetin 8-glucuronide-3-sulfate,S(OC=1C(=O)C2=C(OC1C3=CC(O)=C(O)C=C3)C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)C(O)=O)=C(O)C=C2O)(O)(=O)=O,"CID: 44260020
SID: 85368485",-9.8
175239,"3,5,7-Trihydroxy-4',6-dimethoxyflavanone",O1C(C(O)C(=O)C2=C1C=C(O)C(OC)=C2O)C3=CC=C(OC)C=C3,"CID: 131752792
SID: 85374318",-8.5
176386,Naringenin 4'-O-glucuronide,O1[C@@H](OC2=CC=C(C3OC=4C(C(=O)C3)=C(O)C=C(O)C4)C=C2)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,"CID: 91312540
SID: 85375448",-9.5
186210,"Isoorientin 7,3',4'-trimethyl ether",O1[C@](C(O)[C@@H](O)[C@H](O)C1CO)(C=2C(O)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=CC2OC)[H],"SID: 85385069
CID: 44258389",-9.0
169325,"3,4,5-trihydroxy-6-{4-[3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)prop-2-enoyl]phenoxy}oxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1OC2=CC=C(C=C2)C(=O)\C=C\C3=C(OC)C4=C(OC(C=C4)(C)C)C=C3)C(O)=O,"CID: 131832323
SID: 85368503",-10.0
140100,acacetin 7-glucuronosyl-(1->2)-glucuronide,C=1(C=C(C2=C(C1)OC(=CC2=O)C3=CC=C(C=C3)OC)O)O[C@H]4[C@H](C([C@@H](C(O4)C(=O)O)O)O)O[C@H]5[C@H](C([C@@H](C(O5)C(=O)O)O)O)O,"SID: 85339781
CID: 137333813",-11.2
184607,Limocitrin 7-(6''-acetylglucoside),O1C(C(O)C(O)C(O)C1OC2=C(OC)C=3OC(=C(O)C(=O)C3C(O)=C2)C4=CC(OC)=C(O)C=C4)COC(=O)C,"SID: 85383521
CID: 44260014",-9.0
169654,Quercetagetin 4'-methyl ether 7-(6-(E)-caffeylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(O)C(O)=C3C(OC(=C(O)C3=O)C4=CC(O)=C(OC)C=C4)=C2)COC(=O)/C=C/C5=CC(O)=C(O)C=C5,"CID: 44259845
SID: 85368830",-10.0
185084,Apigenin 7-rhamnosyl-(1->6)-(4''-E-p-methoxycinnamoylglucoside),O1C([C@@H](OC(=O)/C=C/C2=CC=C(OC)C=C2)[C@H](O)C(O)[C@@H]1OC=3C=C4OC(=CC(=O)C4=C(O)C3)C5=CC=C(O)C=C5)CO[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,"SID: 459095003
CID: 44257860",-10.7
191974,Apigenin 7-[galactosyl-(1->4)-mannoside],O(C1C(O)C(O)C(OC1CO)OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)C5OC(C(O)C(O)C5O)CO,"SID: 85390761
CID: 73840313",-10.2
140137,parvisoflavanone,C=1(C=C(C2=C(C1)OCC(C2=O)C=3C(=C(C(=CC3)O)OC)OC)O)O,"SID: 85339818
CID: 44257394",-7.5
185402,"Gossypetin 3,7,8,4'-tetramethyl ether",O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(OC)C=C3)C(O)=CC(OC)=C2OC,"SID: 85384280
CID: 44260027",-8.0
176260,Gossypetin 8-glucuronide 3-glucoside,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(OC4OC(C(O)C(O)C4O)C(O)=O)=C(O)C=C(O)C3C2=O)C5=CC(O)=C(O)C=C5)CO,"CID: 14887602
SID: 85375324",-10.5
197022,Luteolin 3'-methyl ether 7-malonylglucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C=C4)COC(=O)CC(O)=O,"SID: 85395763
CID: 44258201",-9.1
182131,Phlorizine,O1C(C(O)C(O)C(O)C1OC=2C(C(=O)CCC3=CC=C(O)C=C3)=C(O)C=C(O)C2)CO,"SID: 85381121
CID: 4789",-8.4
167993,6-Hydroxyluteolin 6-xyloside,O1[C@@H](OC2=C(O)C3=C(OC(=CC3=O)C4=CC(O)=C(O)C=C4)C=C2O)C(O)[C@@H](O)[C@H](O)C1,"SID: 85367188
CID: 44258476",-10.2
168545,"6-(2-{5,7-dihydroxy-4-oxo-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-2-yl}-4,5-dihydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1CO)C2=C(O)C3=C(OC(C=4C(OC5OC(C(O)C(O)C5O)C(O)=O)=CC(O)=C(O)C4)=CC3=O)C=C2O,"CID: 131832576
SID: 85367733",-11.0
180430,"5,7,3',4'-Tetrahydroxy-3,6,8-trimethoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)=C(O)C(OC)=C(O)C2OC,"CID: 5386962
SID: 85379443",-8.6
178236,5-Hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxy-7-[(3-methyl-2-butenyl)oxy]-4H-1-benzopyran-4-one,O1C=2C(C(=O)C(OC)=C1C3=CC(O)=C(OC)C=C3)=C(O)C=C(OCC=C(C)C)C2,"SID: 85377275
CID: 44259699",-7.7
193934,Ternatin,O1C2=C(C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3)C(O)=CC(OC)=C2OC,"SID: 85392703
CID: 5459184",-8.2
167532,isovitexin 2''-O-beta-D-glucosyl 7-O-galactoside,O([C@H]1[C@@](O[C@@H]([C@@H](O)[C@@H]1O)CO)(C2=C(O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO)C=C4OC(=CC(=O)C4=C2O)C5=CC=C(O)C=C5)[H])[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO,"SID: 85366747
CID: 102515002",-10.2
191980,Galangin 3-[galactosyl-(1->4)-rhamnoside],O(C1C(O)C(O)C(OC1C)OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=CC=C4)C5OC(C(O)C(O)C5O)CO,"SID: 85390767
CID: 74977992",-10.7
185908,"6'',6''-Dimethylpyraono[2'',3'':7,8]kaempferol 4'-methyl ether 3-rhamnoside",O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC=4OC(C=CC34)(C)C)C5=CC=C(OC)C=C5)C,"SID: 85384770
CID: 44259086",-11.2
184917,Chrysosplenoside C,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(O)=C3C(OC(=C(OC)C3=O)C4=CC(OC)=C(O)C=C4)=CC2OC)CO,"SID: 85383814
CID: 44259824",-8.8
192841,Strobopinin 7-galactoside,O1C(C(O)C(O)C(O)C1OC2=C(C(O)=C3C(OC(CC3=O)C4=CC=CC=C4)=C2)C)CO,"SID: 85391617
CID: 14727693",-9.5
168207,"Kaempferide 3,7-dirhamnoside",O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC=2C(=O)C=3C(OC2C4=CC=C(OC)C=C4)=CC(O[C@@H]5OC([C@H](O)[C@H](O)C5O)C)=CC3O)C,"CID: 44257991
SID: 85367398",-10.2
168245,(-)-Epigallocatechin 3'-glucuronide,O1[C@@H](OC2=CC([C@H]3OC=4C(C[C@H]3O)=C(O)C=C(O)C4)=CC(O)=C2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,"CID: 76970196
SID: 85367436",-9.5
192448,Petunidin 3-(6''-p-coumaroyl-glucoside),O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C=4C=C(OC)C(O)=C(O)C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"SID: 85391230
CID: 157009725",-9.9
168295,Okanin 4'-O-(2''-O-caffeoyl-6''-O-p-coumaroylglucoside),O1C([C@@H](O)[C@H](O)C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H]1OC3=C(O)C(O)=C(C=C3)C(=O)/C=C/C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"CID: 42607577
SID: 85367485",-10.1
174582,Isovestitol,O1CC(CC2=C1C=C(O)C=C2)C3=C(OC)C=C(O)C=C3,"SID: 85373677
CID: 591830",-8.1
192421,Cyanidin 3-(6''-(E)-caffeylsambubioside),O(C1C(O)[C@H](O)C(O[C@H]1OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC(O)=C(O)C=C5)[C@@H]6OC[C@@H](O)C(O)[C@H]6O,"SID: 85391203
CID: 44256747",-11.0
184556,Linoside A,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C(O)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=CC2OC)[H])COC(=O)C)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 459094978
CID: 44258391",-9.4
192063,Licorice glycoside C1,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=CC=C([C@@H]3OC4=C(C(=O)C3)C=CC(O)=C4)C=C2)CO)[C@@H]5OCC(O)([C@@H]5O)COC(=O)/C=C/C6=CC(OC)=C(O)C=C6,"SID: 85390849
CID: 42607809",-10.8
176092,Kaempferol 3-O-alpha-L-rhamnofuranoside,O1C(C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)C(O)C,"CID: 14078178
SID: 85375156",-9.5
168708,6-Hydroxyluteolin 7-xylosyl-(1->2)-xyloside,O(C1[C@@H](O)[C@H](O)CO[C@H]1OC2=C(O)C(O)=C3C(OC(=CC3=O)C4=CC(O)=C(O)C=C4)=C2)[C@@H]5OC[C@@H](O)[C@H](O)C5O,"SID: 85367894
CID: 44258515",-10.7
188109,Isoscutellarein 4'-methyl ether 8-(2''-sulfatoglucoside),S(OC1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(OC)C=C4)CO)(O)(=O)=O,"SID: 85386945
CID: 44258583",-9.2
185766,"7,4'-Dihydroxy-5-methoxyflavanone 7-neohesperidoside-4'-glucoside",O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=CC=3OC(CC(=O)C3C(OC)=C2)C4=CC=C(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)C=C4)CO)[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,"SID: 85384628
CID: 42608058",-10.3
179867,Okanin 3'-glucoside,O1C(C(O)C(O)C(O)C1OC=2C(O)=C(C=CC2O)C(=O)/C=C/C3=CC(O)=C(O)C=C3)CO,"SID: 85378886
CID: 14213549",-8.8
184526,"7-Hydroxy-5,6-dimethoxyflavone 7-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC)C(OC)=C3C(OC(=CC3=O)C4=CC=CC=C4)=C2)CO,"SID: 85383448
CID: 44258410",-8.6
139414,"5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-1-benzopyran-3-yl 2-O-hexopyranosylhexopyranoside",C1=CC(=CC=C1C2=C(C(=O)C=3C(=CC(=CC3O2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,"SID: 85339101
CID: 13647412",-9.5
185022,Quercetin 7-(6''-acetylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)COC(=O)C,"SID: 85383912
CID: 44257999",-9.7
187188,Lespedeol C,O1CC(C2=C(OC)C(OC)=C(O)C=C2)C(=O)C3=C1C=C(O)C=C3,"SID: 85386038
CID: 14077832",-8.0
186799,"Quercetin 7,3',4'-trimethyl ether 3-sulfate",S(OC1=C(OC=2C(C1=O)=C(O)C=C(OC)C2)C3=CC(OC)=C(OC)C=C3)(O)(=O)=O,"SID: 85385653
CID: 44259630",-8.5
